,page_id,text,time,reactions,url
41,1,"نهاية المباراة :
بلجيكا 3
روسيا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١١:٥٢ م,تفاعل ‏٦٣٦‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦١٨‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٧‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2956705751283648&id=1443089249311980&anchor_composer=false
42,1,"جووووووول الثالث لمنتخب بلجيكا عن طريق لوكاكو..
بلحيكا 3
روسيا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١١:٤٩ م,تفاعل ‏١٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏واااو‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2956704151283808&id=1443089249311980&anchor_composer=false
43,1,"بداية الشوط الثاني :
بلجيكا 2
روسيا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١١:٠٥ م,تفاعل ‏٣٦٦‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٦٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956683661285857&id=1443089249311980&anchor_composer=false
44,1,"جويل بوهيانبالو لاعب منتخب فنلندا رفض الإحتفال بهدفه إحتراماً لما حدث مع إريكسن.. 👏
#EURO2020
#hawa_sport",١٢ يونيو، الساعة ١١:٠٤ م,تفاعل ‏١٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩٢‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2956683324619224&id=1443089249311980&anchor_composer=false
45,1,رسمياً : كريستين ايركسن يفوز بجائزة رجل المباراة.. ❤️,١٢ يونيو، الساعة ١١:٠٠ م,تفاعل ‏٣٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٨ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٧٨٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢٣‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2956681121286111&id=1443089249311980&anchor_composer=false
46,1,"نهاية الشوط الأول :
بلجيكا 2
روسيا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١٠:٤٩ م,تفاعل ‏٤٦١‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٥٥‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956676337953256&id=1443089249311980&anchor_composer=false
47,1,"جووووووول الثاني لمنتخب بلجيكا عن طريق توماس مونيير..
بلجيكا 2
روسيا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١٠:٣٥ م,تفاعل ‏١٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2956669801287243&id=1443089249311980&anchor_composer=false
48,1,"نهاية المباراة :
الدنمارك 0
فنلندا 1
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١٠:٣٣ م,تفاعل ‏٣٦٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٥٦‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2956668721287351&id=1443089249311980&anchor_composer=false
49,1,منتخب المانيا في لفتة تضامنية و دعم للدنماركي كريستيان ايريكسن,١٢ يونيو، الساعة ١٠:٣٢ م,تفاعل ‏٢٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٢٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2956668437954046&id=1443089249311980&anchor_composer=false
50,1,"كريس كريس ..أنا أحبك
هذه رسالة لوكاكو لكريستيان إيركسن بعد تسجيله الهدف الأول لبلجيكا",١٢ يونيو، الساعة ١٠:٢٤ م,تفاعل ‏٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٨ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٢٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٨‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2956664824621074&id=1443089249311980&anchor_composer=false
51,1,"جووووووول الأول لمنتخب بلجيكا عن طريق لوكاكو...
بلجيكا 1
روسيا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١٠:١١ م,تفاعل ‏١٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2956658874621669&id=1443089249311980&anchor_composer=false
52,1,"بداية المباراة :
بلجيكا 🆚 روسيا
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ١٠:٠٠ م,,https://touch.facebook.com/story.php?story_fbid=2956653291288894&id=1443089249311980&anchor_composer=false
53,1,"جوووووول الأول لمنتخب فنلندا..
الدنمارك 0
فنلندا 1
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ٩:٥٥ م,تفاعل ‏٧٤٦‏ من الأشخاص مع هذا المنشور;تفاعل ‏٧٣٨‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2956650974622459&id=1443089249311980&anchor_composer=false
54,1,"إستكمال مباراة :
الدنمارك 0
فنلندا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ٩:٣٢ م,تفاعل ‏٣٧٨‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٧٤‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956640514623505&id=1443089249311980&anchor_composer=false
55,1,"رسمياً :إستئناف مباراة فنلندا ضد الدنمارك عند الساعة 9:30 اليوم، وايركسين تجاوز مرحلة الخطر..
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ٩:١٢ م,تفاعل ‏١٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٧‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2956629897957900&id=1443089249311980&anchor_composer=false
56,1,"جماهير منتخب الدنمارك وجماهير منتخب فنلندا
تجسد لوحة رائعة في ملعب باركن بعد إصابة ايركسين الخطيرة",١٢ يونيو، الساعة ٨:٥٧ م,تفاعل ‏١٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٦٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٩‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2956620531292170&id=1443089249311980&anchor_composer=false
57,1,"ملعب اللقاء بأكمله حالياً يهتف بـ اسم كريستيان ايركسن ❤️❤️
- جمهور فنلندا يقول كريستيان، جمهور الدنمارك يرد ب ايريكسن!
- لهذا السبب اعشق كرة القدم
❤️
Ⓜ️👑",١٢ يونيو، الساعة ٨:٥٢ م,تفاعل ‏١٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٧٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2956615961292627&id=1443089249311980&anchor_composer=false
58,1,"تشكلية الرسمية :
بلجيكا 🆚 روسيا
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ٨:٥١ م,تفاعل ‏٣٦٠‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٥٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956615037959386&id=1443089249311980&anchor_composer=false
59,1,اللاعبون يواسون زوجة زميلهم في المنتخب إريكسن بعد ما حدث اليوم.,١٢ يونيو، الساعة ٨:٥١ م,تفاعل ‏٢٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٤٢‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٥٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2956614907959399&id=1443089249311980&anchor_composer=false
60,1,تؤكد الدنمارك رسميًا أن كريستيان إريكسن مستيقظ الآن.,١٢ يونيو، الساعة ٨:٥٠ م,تفاعل ‏٢٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٨٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2956614534626103&id=1443089249311980&anchor_composer=false
61,1,الحمد لله♥️♥️♥️,١٢ يونيو، الساعة ٨:١٦ م,تفاعل ‏٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٩١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٧‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2956582831295940&id=1443089249311980&anchor_composer=false
62,1,لحظات مؤلمة.. 💔,١٢ يونيو، الساعة ٨:١٣ م,تفاعل ‏٢٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٥٧‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2956578614629695&id=1443089249311980&anchor_composer=false
63,1,🚨🚨جمال جبلي - بي إن سبورت : إيركسن ما زال على قيد الحياة.,١٢ يونيو، الساعة ٨:١١ م,تفاعل ‏٢٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٠٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٨‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2956577397963150&id=1443089249311980&anchor_composer=false
64,1,عاجل : الاتحاد الاوروبي قرر تأجيل المباراه بسبب سقوط اللاعب اريكسن,١٢ يونيو، الساعة ٨:٠٤ م,تفاعل ‏١٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٧٥‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٩‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956570357963854&id=1443089249311980&anchor_composer=false
65,1,"المباراة حالياَ متوقفة بين الدنمارك وفنلندا.
اللاعب ايركسن فقد وعيه أثناء المباراة، والاصابة ليست واضحة ما إذا كان توفى أو إنها مجرد اصابة خطير.. 🙏🙏
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ٧:٥٥ م,تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٩٨‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956561027964787&id=1443089249311980&anchor_composer=false
66,1,اصابة بالغة لكريستيان ايريكسن لاعب المنتخب الدانماركي,١٢ يونيو، الساعة ٧:٥٢ م,تفاعل ‏١٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٨٧‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2956558911298332&id=1443089249311980&anchor_composer=false
67,هوا سبورت - Hawa sport,"بداية الشوط الثاني :
ويلز 0
سويسرا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ٥:٠٥ م,تفاعل ‏٣٠٤‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٠٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956441887976701&id=1443089249311980&anchor_composer=false
68,هوا سبورت - Hawa sport,"نهاية الشوط الأول :
ويلز 0
سويسرا 0
#EURO_2020
#hawa_sport",١٢ يونيو، الساعة ٤:٤٩ م,تفاعل ‏٤٠٨‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٠٦‏ من الأشخاص مع ‏أعجبني‏;تفاعل شخص واحد مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2956430611311162&id=1443089249311980&anchor_composer=false
69,هوا سبورت - Hawa sport,خسر منتخبنا الوطني لكرة السلة اليوم من المنتخب السعودي بنتيجة ٧٩-٧٧ ضمن منافسات النافذة الثالثة والأخيرة من التصفيات المؤهلة لبطولة آسيا ٢٠٢١..,١٢ يونيو، الساعة ٤:١٣ م,تفاعل ‏٥٨٩‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٦٩‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2956409007979989&id=1443089249311980&anchor_composer=false
